#hypernode	nodes
http://pathwaycommons.org/pc12/Complex_9304858c5875b737c6d8902b19e20a85	http://pathwaycommons.org/pc12/Protein_14d09a69a12ea98fd65ba1d26b02fa42;http://pathwaycommons.org/pc12/Protein_c0c7967fead219f5a019802abb7f2294;http://pathwaycommons.org/pc12/Protein_e882e0844263a81db98f5c2253ee0cb0
http://pathwaycommons.org/pc12/Complex_23097a0eed0ddf188d32f7cdd4f637a6	http://pathwaycommons.org/pc12/Protein_d10b7f66d93bb41b6cea020abc0cf793
http://pathwaycommons.org/pc12/Complex_cac6c0b65bbf78dd317961a4ae0b719e	http://pathwaycommons.org/pc12/Protein_ba5b3a8987b68c52c09e8bcd0f5895c6;http://pathwaycommons.org/pc12/Protein_00612aa852bbcecc4c8139d69efc3e87
http://pathwaycommons.org/pc12/Complex_f41253676f1ea24a0a905d53bd7c59af	http://pathwaycommons.org/pc12/Protein_38a00cb959f107f2674ed9e96d4ce7ba;http://pathwaycommons.org/pc12/Protein_26737b155f214623d63182494f9754e2;http://pathwaycommons.org/pc12/Protein_d06e7933b93b422af58dbabfe2bb2bca;http://pathwaycommons.org/pc12/Protein_85341424d3efa1a98adda3338ba0a3ad;http://pathwaycommons.org/pc12/Protein_a5f2226427d68692a3e43041edff2230;http://pathwaycommons.org/pc12/Protein_4cbb6d8a78f36c7a5b6c99d6ce96b7b8;http://pathwaycommons.org/pc12/Protein_952fd8bdbd954b2605b4e198096d1c86
http://pathwaycommons.org/pc12/Complex_9cb4d393d78f20f2029884ce6ef97eee	http://pathwaycommons.org/pc12/Protein_54390179608899bc6b538d4ea121be17
http://pathwaycommons.org/pc12/Complex_8e19da024b450b11a81b45d623cc8414	http://pathwaycommons.org/pc12/Protein_0b2a1fae32c50d6a77d55377e22d5970
http://pathwaycommons.org/pc12/Complex_26c5edff87f94c1fcaa04b942ae5be60	http://pathwaycommons.org/pc12/Protein_468c0d4b387cf001b829f806d09fe919;http://pathwaycommons.org/pc12/Protein_85341424d3efa1a98adda3338ba0a3ad
http://pathwaycommons.org/pc12/Complex_83ad17c95786bc307d9d1fbd5505bab9	http://pathwaycommons.org/pc12/Protein_4dc1fd90f4cf7d3b54ce7ad1b7c92ecd;http://pathwaycommons.org/pc12/Protein_b3bfbd72d8609591355de50c34aed639
http://pathwaycommons.org/pc12/Complex_990524bf0132912f5ebf430f876a2e2b	http://pathwaycommons.org/pc12/Protein_b165c3794b606bc173a32b18c12b16bb;http://pathwaycommons.org/pc12/Protein_b3bfbd72d8609591355de50c34aed639
http://pathwaycommons.org/pc12/Complex_1dfd1b401876162945d3e17a7e4b7366	http://pathwaycommons.org/pc12/Protein_4cbb6d8a78f36c7a5b6c99d6ce96b7b8;http://pathwaycommons.org/pc12/Protein_d06e7933b93b422af58dbabfe2bb2bca
http://pathwaycommons.org/pc12/Protein_468c0d4b387cf001b829f806d09fe919	http://pathwaycommons.org/pc12/Protein_468c0d4b387cf001b829f806d09fe919
http://pathwaycommons.org/pc12/Protein_eb39a143bb44f02e286eab52e48bee80	http://pathwaycommons.org/pc12/Protein_eb39a143bb44f02e286eab52e48bee80
http://pathwaycommons.org/pc12/Protein_28f93a21a364bd696e0bde9de2d4c597	http://pathwaycommons.org/pc12/Protein_28f93a21a364bd696e0bde9de2d4c597
http://pathwaycommons.org/pc12/Protein_0b2a1fae32c50d6a77d55377e22d5970	http://pathwaycommons.org/pc12/Protein_0b2a1fae32c50d6a77d55377e22d5970
http://pathwaycommons.org/pc12/Protein_00612aa852bbcecc4c8139d69efc3e87	http://pathwaycommons.org/pc12/Protein_00612aa852bbcecc4c8139d69efc3e87
http://pathwaycommons.org/pc12/Protein_26737b155f214623d63182494f9754e2	http://pathwaycommons.org/pc12/Protein_26737b155f214623d63182494f9754e2
http://pathwaycommons.org/pc12/Protein_564bd0cbf3b777b676a680acd4f31850	http://pathwaycommons.org/pc12/Protein_564bd0cbf3b777b676a680acd4f31850
http://pathwaycommons.org/pc12/Protein_14d09a69a12ea98fd65ba1d26b02fa42	http://pathwaycommons.org/pc12/Protein_14d09a69a12ea98fd65ba1d26b02fa42
http://pathwaycommons.org/pc12/Protein_212895da3a7b8de0097892c95f478b5b	http://pathwaycommons.org/pc12/Protein_212895da3a7b8de0097892c95f478b5b
http://pathwaycommons.org/pc12/Protein_53b94b7c233362ce718768352956b430	http://pathwaycommons.org/pc12/Protein_53b94b7c233362ce718768352956b430
http://pathwaycommons.org/pc12/Protein_88ac58aaac566c6769ad31022843bcff	http://pathwaycommons.org/pc12/Protein_88ac58aaac566c6769ad31022843bcff
http://pathwaycommons.org/pc12/Protein_144d7c661d9c531fec0d03a43b633d9c	http://pathwaycommons.org/pc12/Protein_144d7c661d9c531fec0d03a43b633d9c
http://pathwaycommons.org/pc12/Protein_c9174b6e14c0ed37a6ea48ff44f8e3fb	http://pathwaycommons.org/pc12/Protein_c9174b6e14c0ed37a6ea48ff44f8e3fb
http://pathwaycommons.org/pc12/Protein_d06e7933b93b422af58dbabfe2bb2bca	http://pathwaycommons.org/pc12/Protein_d06e7933b93b422af58dbabfe2bb2bca
http://pathwaycommons.org/pc12/Protein_27e78fab950761863499b91ead632a01	http://pathwaycommons.org/pc12/Protein_27e78fab950761863499b91ead632a01
http://pathwaycommons.org/pc12/Protein_85341424d3efa1a98adda3338ba0a3ad	http://pathwaycommons.org/pc12/Protein_85341424d3efa1a98adda3338ba0a3ad
http://pathwaycommons.org/pc12/Protein_b0d33f21ba82a3b13f68d0475774eeab	http://pathwaycommons.org/pc12/Protein_b0d33f21ba82a3b13f68d0475774eeab
http://pathwaycommons.org/pc12/Protein_38a00cb959f107f2674ed9e96d4ce7ba	http://pathwaycommons.org/pc12/Protein_38a00cb959f107f2674ed9e96d4ce7ba
http://pathwaycommons.org/pc12/Protein_4dc1fd90f4cf7d3b54ce7ad1b7c92ecd	http://pathwaycommons.org/pc12/Protein_4dc1fd90f4cf7d3b54ce7ad1b7c92ecd
http://pathwaycommons.org/pc12/Protein_4135e7062ea23e0c4a279d1bd5d4d995	http://pathwaycommons.org/pc12/Protein_4135e7062ea23e0c4a279d1bd5d4d995
http://pathwaycommons.org/pc12/Protein_e28b8b0b7df341cec5b4a8a224f92660	http://pathwaycommons.org/pc12/Protein_e28b8b0b7df341cec5b4a8a224f92660
http://pathwaycommons.org/pc12/Protein_13befdca39945bc9e5fec5b0aeaf0bb7	http://pathwaycommons.org/pc12/Protein_13befdca39945bc9e5fec5b0aeaf0bb7
http://pathwaycommons.org/pc12/Protein_587b3eb52cff6cb51d6178728d33c4fd	http://pathwaycommons.org/pc12/Protein_587b3eb52cff6cb51d6178728d33c4fd
http://pathwaycommons.org/pc12/Protein_b0c22cdcf67459ff60ca3a3d24b32f1e	http://pathwaycommons.org/pc12/Protein_b0c22cdcf67459ff60ca3a3d24b32f1e
http://pathwaycommons.org/pc12/Protein_dfe2f026def04cc63e1e608af6c9fd0f	http://pathwaycommons.org/pc12/Protein_dfe2f026def04cc63e1e608af6c9fd0f
http://pathwaycommons.org/pc12/Protein_a02306b1544e04f2edb2b0344eeebc9f	http://pathwaycommons.org/pc12/Protein_a02306b1544e04f2edb2b0344eeebc9f
http://pathwaycommons.org/pc12/Protein_952fd8bdbd954b2605b4e198096d1c86	http://pathwaycommons.org/pc12/Protein_952fd8bdbd954b2605b4e198096d1c86
http://pathwaycommons.org/pc12/Protein_d10b7f66d93bb41b6cea020abc0cf793	http://pathwaycommons.org/pc12/Protein_d10b7f66d93bb41b6cea020abc0cf793
http://pathwaycommons.org/pc12/Protein_07bc1057e6d99a56521738a2e22e3c06	http://pathwaycommons.org/pc12/Protein_07bc1057e6d99a56521738a2e22e3c06
http://pathwaycommons.org/pc12/Protein_b1daf0ab4d8a33534cadd0d335de91b0	http://pathwaycommons.org/pc12/Protein_b1daf0ab4d8a33534cadd0d335de91b0
http://pathwaycommons.org/pc12/Protein_3bd382c497cdb2df72a67960a8550cab	http://pathwaycommons.org/pc12/Protein_3bd382c497cdb2df72a67960a8550cab
http://pathwaycommons.org/pc12/Protein_c0c7967fead219f5a019802abb7f2294	http://pathwaycommons.org/pc12/Protein_c0c7967fead219f5a019802abb7f2294
http://pathwaycommons.org/pc12/Protein_a08f2f25a220f49a4b1eebfd4590ebde	http://pathwaycommons.org/pc12/Protein_a08f2f25a220f49a4b1eebfd4590ebde
http://pathwaycommons.org/pc12/Protein_3f8bcc83199de63eee64d3cd29f9499f	http://pathwaycommons.org/pc12/Protein_3f8bcc83199de63eee64d3cd29f9499f
http://pathwaycommons.org/pc12/Protein_a6fbc141fbff6631fc88eae65c2c9a27	http://pathwaycommons.org/pc12/Protein_a6fbc141fbff6631fc88eae65c2c9a27
http://pathwaycommons.org/pc12/Protein_872c0d9488aee935a364db738088b433	http://pathwaycommons.org/pc12/Protein_872c0d9488aee935a364db738088b433
http://pathwaycommons.org/pc12/Protein_a5f2226427d68692a3e43041edff2230	http://pathwaycommons.org/pc12/Protein_a5f2226427d68692a3e43041edff2230
http://pathwaycommons.org/pc12/Protein_e882e0844263a81db98f5c2253ee0cb0	http://pathwaycommons.org/pc12/Protein_e882e0844263a81db98f5c2253ee0cb0
http://pathwaycommons.org/pc12/Protein_572b81e732fc460e22c5c408448504fd	http://pathwaycommons.org/pc12/Protein_572b81e732fc460e22c5c408448504fd
http://pathwaycommons.org/pc12/Protein_802372ad32217ebe1e4218360c136fac	http://pathwaycommons.org/pc12/Protein_802372ad32217ebe1e4218360c136fac
http://pathwaycommons.org/pc12/Protein_b41b9858be983970c628750d88510dbf	http://pathwaycommons.org/pc12/Protein_b41b9858be983970c628750d88510dbf
http://pathwaycommons.org/pc12/Protein_a4cb5697c9248a72179ee69735d88e26	http://pathwaycommons.org/pc12/Protein_a4cb5697c9248a72179ee69735d88e26
http://pathwaycommons.org/pc12/Protein_1971567392f4d55d473fedaee6ca4424	http://pathwaycommons.org/pc12/Protein_1971567392f4d55d473fedaee6ca4424
http://pathwaycommons.org/pc12/Protein_5ff912a3d54bd1f1059c9d6f374e516b	http://pathwaycommons.org/pc12/Protein_5ff912a3d54bd1f1059c9d6f374e516b
http://pathwaycommons.org/pc12/Protein_66aa4c2cec7d0abb06a6b03ad1f704b3	http://pathwaycommons.org/pc12/Protein_66aa4c2cec7d0abb06a6b03ad1f704b3
http://pathwaycommons.org/pc12/Protein_faa209e888ab84bbc423ede17a9b17f5	http://pathwaycommons.org/pc12/Protein_faa209e888ab84bbc423ede17a9b17f5
http://pathwaycommons.org/pc12/Protein_b165c3794b606bc173a32b18c12b16bb	http://pathwaycommons.org/pc12/Protein_b165c3794b606bc173a32b18c12b16bb
http://pathwaycommons.org/pc12/Protein_b3bfbd72d8609591355de50c34aed639	http://pathwaycommons.org/pc12/Protein_b3bfbd72d8609591355de50c34aed639
http://pathwaycommons.org/pc12/Protein_54390179608899bc6b538d4ea121be17	http://pathwaycommons.org/pc12/Protein_54390179608899bc6b538d4ea121be17
http://pathwaycommons.org/pc12/Protein_ba5b3a8987b68c52c09e8bcd0f5895c6	http://pathwaycommons.org/pc12/Protein_ba5b3a8987b68c52c09e8bcd0f5895c6
http://pathwaycommons.org/pc12/Protein_4cbb6d8a78f36c7a5b6c99d6ce96b7b8	http://pathwaycommons.org/pc12/Protein_4cbb6d8a78f36c7a5b6c99d6ce96b7b8
http://pathwaycommons.org/pc12/Pathway_e195534d43b9847266e6c90b932f7b60	http://pathwaycommons.org/pc12/Pathway_e195534d43b9847266e6c90b932f7b60
http://pathwaycommons.org/pc12/Pathway_0fa1f877d322452b42d0998e39d10526	http://pathwaycommons.org/pc12/Pathway_0fa1f877d322452b42d0998e39d10526
http://pathwaycommons.org/pc12/Pathway_f7d5efca2b364770847c8ee66548a2ef	http://pathwaycommons.org/pc12/Pathway_f7d5efca2b364770847c8ee66548a2ef
http://pathwaycommons.org/pc12/Pathway_7477eb362b3d0a8dc1ea5b98726b38b6	http://pathwaycommons.org/pc12/Pathway_7477eb362b3d0a8dc1ea5b98726b38b6
http://pathwaycommons.org/pc12/Pathway_ed7d294c812cf8ec8961db6d9746b63e	http://pathwaycommons.org/pc12/Pathway_ed7d294c812cf8ec8961db6d9746b63e
http://pathwaycommons.org/pc12/Pathway_b09ade64fb22dc15c4ed4895c126e5b3	http://pathwaycommons.org/pc12/Pathway_b09ade64fb22dc15c4ed4895c126e5b3
http://pathwaycommons.org/pc12/Pathway_460a59cbc25f50b811f9737a31d62ff2	http://pathwaycommons.org/pc12/Pathway_460a59cbc25f50b811f9737a31d62ff2
http://pathwaycommons.org/pc12/Pathway_084eb19ca6acd83b33c3cf1ce5867baf	http://pathwaycommons.org/pc12/Pathway_084eb19ca6acd83b33c3cf1ce5867baf
http://pathwaycommons.org/pc12/Pathway_11841e5fd22d31fe9460deffe74c4f5f	http://pathwaycommons.org/pc12/Pathway_11841e5fd22d31fe9460deffe74c4f5f
http://pathwaycommons.org/pc12/Pathway_7747ad8f7ed338462347b68a263ba350	http://pathwaycommons.org/pc12/Pathway_7747ad8f7ed338462347b68a263ba350
http://pathwaycommons.org/pc12/Pathway_5593f7f5debd53150ce14e94b74a7727	http://pathwaycommons.org/pc12/Pathway_5593f7f5debd53150ce14e94b74a7727
http://pathwaycommons.org/pc12/Complex_c1fdf89fb22669a78346ccdf65cc1a62	http://pathwaycommons.org/pc12/Protein_4dc1fd90f4cf7d3b54ce7ad1b7c92ecd;http://pathwaycommons.org/pc12/Protein_d41e27a18012deae7ecd7fd7f1d98db4
http://pathwaycommons.org/pc12/Complex_e4d4d7abdfe3328955c8379a6f0cdee1	http://pathwaycommons.org/pc12/Protein_ea8709c56682ebbec23209d0a2e6721e;http://pathwaycommons.org/pc12/Protein_0b544bedee1b38a42082ba5afe520a63;http://pathwaycommons.org/pc12/Protein_884850c5a8cc1658c62e352e12c8fd5c;http://pathwaycommons.org/pc12/Protein_dd303c482a477803c71650d0798c7ad6
http://pathwaycommons.org/pc12/Complex_f75bb0a91d39e2bee9c7305ac25c6c9c	http://pathwaycommons.org/pc12/Protein_ea8709c56682ebbec23209d0a2e6721e;http://pathwaycommons.org/pc12/Protein_0b544bedee1b38a42082ba5afe520a63;http://pathwaycommons.org/pc12/Protein_884850c5a8cc1658c62e352e12c8fd5c;http://pathwaycommons.org/pc12/Protein_dd303c482a477803c71650d0798c7ad6
http://pathwaycommons.org/pc12/Complex_c76594201cc50b899edcba0c8df4e2a0	http://pathwaycommons.org/pc12/Protein_5d5bcb1c2064632b6e538bdeca4b381a
http://pathwaycommons.org/pc12/Complex_7f79e23c8a0d605aceecea04e90fad38	http://pathwaycommons.org/pc12/Protein_884850c5a8cc1658c62e352e12c8fd5c;http://pathwaycommons.org/pc12/Protein_28b3e60fda2ef1e660282d1772fb76aa
http://pathwaycommons.org/pc12/Complex_4b0a5285a24c292b77b9d6f9f10e95c7	http://pathwaycommons.org/pc12/SmallMolecule_d9d811e9536142ed4fbe2ad0736679b3;http://pathwaycommons.org/pc12/Protein_85c8882326559a10802c3de3de5b6e38
http://pathwaycommons.org/pc12/Complex_746987af2e8cf7340657b2096014b81a	http://pathwaycommons.org/pc12/SmallMolecule_15ce442c71e643932dc9f92fae134719;http://pathwaycommons.org/pc12/Protein_85c8882326559a10802c3de3de5b6e38
http://pathwaycommons.org/pc12/Complex_e724eedfd9ec65fbf6be14260d9047c4	http://pathwaycommons.org/pc12/Protein_b165c3794b606bc173a32b18c12b16bb;http://pathwaycommons.org/pc12/Protein_b3bfbd72d8609591355de50c34aed639
http://pathwaycommons.org/pc12/Complex_64ed75f73a8474bf0dfd8932196d162a	http://pathwaycommons.org/pc12/Protein_b165c3794b606bc173a32b18c12b16bb;http://pathwaycommons.org/pc12/Protein_b3bfbd72d8609591355de50c34aed639
http://pathwaycommons.org/pc12/Complex_8819062c1c6e52d285e45e62028d7ebb	http://pathwaycommons.org/pc12/Protein_ea8709c56682ebbec23209d0a2e6721e;http://pathwaycommons.org/pc12/Protein_0b544bedee1b38a42082ba5afe520a63;http://pathwaycommons.org/pc12/Protein_884850c5a8cc1658c62e352e12c8fd5c;http://pathwaycommons.org/pc12/Protein_dd303c482a477803c71650d0798c7ad6;http://pathwaycommons.org/pc12/SmallMolecule_49bbaa2d3ae186b8d243f0319d87b43b
http://pathwaycommons.org/pc12/Complex_b0eaaa22faabf0f820df104171837067	http://pathwaycommons.org/pc12/Protein_7410ae9422710ae90a2ad94d48701d79;http://pathwaycommons.org/pc12/SmallMolecule_d9d811e9536142ed4fbe2ad0736679b3
http://pathwaycommons.org/pc12/Complex_6de66d4ef97f423fc76ae09758974b21	http://pathwaycommons.org/pc12/Protein_7410ae9422710ae90a2ad94d48701d79;http://pathwaycommons.org/pc12/SmallMolecule_15ce442c71e643932dc9f92fae134719
http://pathwaycommons.org/pc12/Protein_44c3929f467f216a3bbc8090f015a6b6	http://pathwaycommons.org/pc12/Protein_44c3929f467f216a3bbc8090f015a6b6
http://pathwaycommons.org/pc12/Protein_884850c5a8cc1658c62e352e12c8fd5c	http://pathwaycommons.org/pc12/Protein_884850c5a8cc1658c62e352e12c8fd5c
http://pathwaycommons.org/pc12/SmallMolecule_2a8c098ab35186845da06bc2335b57fa	http://pathwaycommons.org/pc12/SmallMolecule_2a8c098ab35186845da06bc2335b57fa
http://pathwaycommons.org/pc12/SmallMolecule_15ce442c71e643932dc9f92fae134719	http://pathwaycommons.org/pc12/SmallMolecule_15ce442c71e643932dc9f92fae134719
http://pathwaycommons.org/pc12/SmallMolecule_84b9631c818fb65abda3776e4dc9d3d1	http://pathwaycommons.org/pc12/SmallMolecule_84b9631c818fb65abda3776e4dc9d3d1
http://pathwaycommons.org/pc12/Protein_d5b4bdbd668a048574864645cd97d2c6	http://pathwaycommons.org/pc12/Protein_d5b4bdbd668a048574864645cd97d2c6
http://pathwaycommons.org/pc12/Protein_85c8882326559a10802c3de3de5b6e38	http://pathwaycommons.org/pc12/Protein_85c8882326559a10802c3de3de5b6e38
http://pathwaycommons.org/pc12/SmallMolecule_070f3104a46e72f60f3064de51a70f6c	http://pathwaycommons.org/pc12/SmallMolecule_070f3104a46e72f60f3064de51a70f6c
http://pathwaycommons.org/pc12/Protein_5d5bcb1c2064632b6e538bdeca4b381a	http://pathwaycommons.org/pc12/Protein_5d5bcb1c2064632b6e538bdeca4b381a
http://pathwaycommons.org/pc12/Protein_8822c40449b673cacc9d3a6e1d3eddcf	http://pathwaycommons.org/pc12/Protein_8822c40449b673cacc9d3a6e1d3eddcf
http://pathwaycommons.org/pc12/Protein_b165c3794b606bc173a32b18c12b16bb	http://pathwaycommons.org/pc12/Protein_b165c3794b606bc173a32b18c12b16bb
http://pathwaycommons.org/pc12/SmallMolecule_49bbaa2d3ae186b8d243f0319d87b43b	http://pathwaycommons.org/pc12/SmallMolecule_49bbaa2d3ae186b8d243f0319d87b43b
http://pathwaycommons.org/pc12/Protein_d41e27a18012deae7ecd7fd7f1d98db4	http://pathwaycommons.org/pc12/Protein_d41e27a18012deae7ecd7fd7f1d98db4
http://pathwaycommons.org/pc12/SmallMolecule_21d1714b69eec47d13f1ee5f51c33ad7	http://pathwaycommons.org/pc12/SmallMolecule_21d1714b69eec47d13f1ee5f51c33ad7
http://pathwaycommons.org/pc12/Protein_4dc1fd90f4cf7d3b54ce7ad1b7c92ecd	http://pathwaycommons.org/pc12/Protein_4dc1fd90f4cf7d3b54ce7ad1b7c92ecd
http://pathwaycommons.org/pc12/Protein_5338678932314b5a9f0b5843c5732f41	http://pathwaycommons.org/pc12/Protein_5338678932314b5a9f0b5843c5732f41
http://pathwaycommons.org/pc12/Protein_dd303c482a477803c71650d0798c7ad6	http://pathwaycommons.org/pc12/Protein_dd303c482a477803c71650d0798c7ad6
http://pathwaycommons.org/pc12/SmallMolecule_00d8e77c163f4e8d10cc8f3f1e3522cf	http://pathwaycommons.org/pc12/SmallMolecule_00d8e77c163f4e8d10cc8f3f1e3522cf
http://pathwaycommons.org/pc12/Protein_eba7f39b960543fddf8cb5546a10ce80	http://pathwaycommons.org/pc12/Protein_eba7f39b960543fddf8cb5546a10ce80
http://pathwaycommons.org/pc12/Protein_8cfe8f9bb3b7fba69dd551e44a2e208e	http://pathwaycommons.org/pc12/Protein_8cfe8f9bb3b7fba69dd551e44a2e208e
http://pathwaycommons.org/pc12/Protein_1cab0eb7d39722933dc0634caff91f48	http://pathwaycommons.org/pc12/Protein_1cab0eb7d39722933dc0634caff91f48
http://pathwaycommons.org/pc12/Protein_dafe4bd67f9d03de3ad7cdda5ea9eb7b	http://pathwaycommons.org/pc12/Protein_dafe4bd67f9d03de3ad7cdda5ea9eb7b
http://pathwaycommons.org/pc12/Protein_441e06685594b82fd4982708d358a82a	http://pathwaycommons.org/pc12/Protein_441e06685594b82fd4982708d358a82a
http://pathwaycommons.org/pc12/Protein_b1e2471131bdd2b95346d7355229c1cc	http://pathwaycommons.org/pc12/Protein_b1e2471131bdd2b95346d7355229c1cc
http://pathwaycommons.org/pc12/Protein_ea8709c56682ebbec23209d0a2e6721e	http://pathwaycommons.org/pc12/Protein_ea8709c56682ebbec23209d0a2e6721e
http://pathwaycommons.org/pc12/Protein_ac806f0e5d1e95d57d046f1670b05f28	http://pathwaycommons.org/pc12/Protein_ac806f0e5d1e95d57d046f1670b05f28
http://pathwaycommons.org/pc12/SmallMolecule_e131b36a1149c18beb47a2ca9e19939e	http://pathwaycommons.org/pc12/SmallMolecule_e131b36a1149c18beb47a2ca9e19939e
http://pathwaycommons.org/pc12/Protein_40992fcaf0b5d363ad8d5fb0e44909ed	http://pathwaycommons.org/pc12/Protein_40992fcaf0b5d363ad8d5fb0e44909ed
http://pathwaycommons.org/pc12/Protein_2584c0f5a6cbff81bab78b2275d75d67	http://pathwaycommons.org/pc12/Protein_2584c0f5a6cbff81bab78b2275d75d67
http://pathwaycommons.org/pc12/Protein_75581be2928598af6f60b5b2bf09c575	http://pathwaycommons.org/pc12/Protein_75581be2928598af6f60b5b2bf09c575
http://pathwaycommons.org/pc12/SmallMolecule_c4bc28d10fa9bbdf311182463f74550d	http://pathwaycommons.org/pc12/SmallMolecule_c4bc28d10fa9bbdf311182463f74550d
http://pathwaycommons.org/pc12/Protein_7410ae9422710ae90a2ad94d48701d79	http://pathwaycommons.org/pc12/Protein_7410ae9422710ae90a2ad94d48701d79
http://pathwaycommons.org/pc12/Protein_8fae4274ab0a6e3ba0bc8d177ee01521	http://pathwaycommons.org/pc12/Protein_8fae4274ab0a6e3ba0bc8d177ee01521
http://pathwaycommons.org/pc12/Protein_810a69d1efa8734004cdeea9cae4b422	http://pathwaycommons.org/pc12/Protein_810a69d1efa8734004cdeea9cae4b422
http://pathwaycommons.org/pc12/Protein_5588e6f9967904a1734eba9435b72c8e	http://pathwaycommons.org/pc12/Protein_5588e6f9967904a1734eba9435b72c8e
http://pathwaycommons.org/pc12/Protein_99b80e63f72d2f15bd496ce32d2ed0a9	http://pathwaycommons.org/pc12/Protein_99b80e63f72d2f15bd496ce32d2ed0a9
http://pathwaycommons.org/pc12/Protein_a64f2df645790664c9a6dc1e5ff28325	http://pathwaycommons.org/pc12/Protein_a64f2df645790664c9a6dc1e5ff28325
http://pathwaycommons.org/pc12/Protein_28b3e60fda2ef1e660282d1772fb76aa	http://pathwaycommons.org/pc12/Protein_28b3e60fda2ef1e660282d1772fb76aa
http://pathwaycommons.org/pc12/Protein_2bd7a0964a3b652c0f456890ca225175	http://pathwaycommons.org/pc12/Protein_2bd7a0964a3b652c0f456890ca225175
http://pathwaycommons.org/pc12/Protein_85d7ae1ca9005488e4b059d72b12d80e	http://pathwaycommons.org/pc12/Protein_85d7ae1ca9005488e4b059d72b12d80e
http://pathwaycommons.org/pc12/Protein_4b5cc4dc9813c120e45fee10a4d9cd6f	http://pathwaycommons.org/pc12/Protein_4b5cc4dc9813c120e45fee10a4d9cd6f
http://pathwaycommons.org/pc12/Protein_f6b7c3f4c40fcb4e502e3db413055b91	http://pathwaycommons.org/pc12/Protein_f6b7c3f4c40fcb4e502e3db413055b91
http://pathwaycommons.org/pc12/Protein_d8ee8e3f5e54e7a86302b324814dceb9	http://pathwaycommons.org/pc12/Protein_d8ee8e3f5e54e7a86302b324814dceb9
http://pathwaycommons.org/pc12/Protein_18e0a3068a33e34802c6c7d287581bc2	http://pathwaycommons.org/pc12/Protein_18e0a3068a33e34802c6c7d287581bc2
http://pathwaycommons.org/pc12/Protein_129b426463c7301821a678d16b90a859	http://pathwaycommons.org/pc12/Protein_129b426463c7301821a678d16b90a859
http://pathwaycommons.org/pc12/Protein_0b544bedee1b38a42082ba5afe520a63	http://pathwaycommons.org/pc12/Protein_0b544bedee1b38a42082ba5afe520a63
http://pathwaycommons.org/pc12/Protein_b3bfbd72d8609591355de50c34aed639	http://pathwaycommons.org/pc12/Protein_b3bfbd72d8609591355de50c34aed639
