#Tail	Head	PosReg	NegReg	ID
http://pathwaycommons.org/pc12/SmallMolecule_9a60aefd77ea0eab7330e6b59b4e32d1	http://pathwaycommons.org/pc12/SmallMolecule_bd44b938f035283d8d17fc5e9cbc10ce	http://pathwaycommons.org/pc12/Complex_f68174eb4dc8251d038989e1305ad44f	None	http://pathwaycommons.org/pc12/BiochemicalReaction_379737d29d84917c8b915f9ab16c9777
http://pathwaycommons.org/pc12/Protein_7c95ce40c34407a5f3de147c63873340	http://pathwaycommons.org/pc12/Protein_9df8891cb0816cb24e0a416962e01900	http://pathwaycommons.org/pc12/Protein_79edee7dcc1c4bbe57174e09494c8efc	None	http://pathwaycommons.org/pc12/BiochemicalReaction_39f0c501d037c20abd2d67fb28ae5e29
http://pathwaycommons.org/pc12/Protein_5de0d6caf8a078fc611c76314b3047d6	http://pathwaycommons.org/pc12/Protein_da1a40f2e8217002360f8692a0867746	http://pathwaycommons.org/pc12/Complex_c93bfaab2e3b60c12ec2d52b098d0703	None	http://pathwaycommons.org/pc12/BiochemicalReaction_9459df50222a20ad0fab1c39c9424137
http://pathwaycommons.org/pc12/Complex_ddac57d12e1259fcebfb37f16cf37148	http://pathwaycommons.org/pc12/Complex_5567e1375823b5bf28b6fad00edde592	None	None	http://pathwaycommons.org/pc12/ComplexAssembly_222bb1b00810510121b41d2aab6fb668
http://pathwaycommons.org/pc12/Protein_0e0a166a4549de740c4a322883e534aa;http://pathwaycommons.org/pc12/Protein_f82d0564d749d0b16adffdcf53513b26	http://pathwaycommons.org/pc12/Complex_ddac57d12e1259fcebfb37f16cf37148	http://pathwaycommons.org/pc12/SmallMolecule_0b31eb9f16f07327060304f91d57db6b;http://pathwaycommons.org/pc12/Pathway_d86c1101151ae4b63e58c4f7e69881c0;http://pathwaycommons.org/pc12/Complex_baa3c917561278c97b55ef08b9ddfc77	None	http://pathwaycommons.org/pc12/ComplexAssembly_cace27a9da6636bde48b79d381a95fff
http://pathwaycommons.org/pc12/Protein_258238d2121f0ba0b2a2fc03cc78dc7e	http://pathwaycommons.org/pc12/Protein_5d8b08b43ac359997032019fdc29c050	http://pathwaycommons.org/pc12/Complex_8ef552b26cc2e7981f745cbc67a6823c	None	http://pathwaycommons.org/pc12/BiochemicalReaction_ec6e67f14a0e5ed83a6d581396b12df3
http://pathwaycommons.org/pc12/Complex_2cf333745655c8537ab8c92134740a1e;http://pathwaycommons.org/pc12/Complex_6fb6d683c533c77126e4dbd1ec84167b	http://pathwaycommons.org/pc12/Complex_8ef552b26cc2e7981f745cbc67a6823c	None	None	http://pathwaycommons.org/pc12/ComplexAssembly_0534e8b993263c7fe4a69912740270da
http://pathwaycommons.org/pc12/Complex_e4f17d3634691e393cf7555623ca9575;http://pathwaycommons.org/pc12/SmallMolecule_15ce442c71e643932dc9f92fae134719	http://pathwaycommons.org/pc12/Complex_6e190e2092673124ba9e7b89691d9de0;http://pathwaycommons.org/pc12/SmallMolecule_d9d811e9536142ed4fbe2ad0736679b3	http://pathwaycommons.org/pc12/Complex_8ef552b26cc2e7981f745cbc67a6823c	None	http://pathwaycommons.org/pc12/BiochemicalReaction_aadcbbf38c4a2d5ddebeeac55a26b350
http://pathwaycommons.org/pc12/Complex_5567e1375823b5bf28b6fad00edde592;http://pathwaycommons.org/pc12/Protein_761f0320861e7eadb5490cb964215bbf	http://pathwaycommons.org/pc12/Complex_2cf333745655c8537ab8c92134740a1e	None	None	http://pathwaycommons.org/pc12/ComplexAssembly_85729453ef3abea29f04b1b0882ff3ec
http://pathwaycommons.org/pc12/Protein_8589137992c4f065a1ac9009c42d787e	http://pathwaycommons.org/pc12/Protein_d5acce3a68cb3852333a347d65e03f21	None	None	http://pathwaycommons.org/pc12/Transport_8600358b3d3bdb3400569018250256f9
http://pathwaycommons.org/pc12/Complex_ca3360ed0e83d9206375183d9940f27d;http://pathwaycommons.org/pc12/SmallMolecule_15ce442c71e643932dc9f92fae134719	http://pathwaycommons.org/pc12/Complex_4b0f776b63779929bb5f57276fa520ff;http://pathwaycommons.org/pc12/SmallMolecule_d9d811e9536142ed4fbe2ad0736679b3	http://pathwaycommons.org/pc12/Protein_739739c36533488d9d54ad56645078c4	None	http://pathwaycommons.org/pc12/BiochemicalReaction_bc494d98c7e14a9a2e2ef7ba91b51bd7
None	http://pathwaycommons.org/pc12/Pathway_998969c7711f654bb511dc4eb54388af	http://pathwaycommons.org/pc12/Protein_d5acce3a68cb3852333a347d65e03f21	None	new_http://pathwaycommons.org/pc12/Control_bad718d7cb64343243af999a6d8ad085
None	http://pathwaycommons.org/pc12/Pathway_5417a35d20bfad5270df10cc8878e14d	http://pathwaycommons.org/pc12/Complex_0122bf514b21b6cf50ae0762ec896f79	None	new_http://pathwaycommons.org/pc12/Control_176ce5b4d6fd94d95b8e825c80df4089
http://pathwaycommons.org/pc12/Protein_4d2bbbe239a4ce087d5bddb02365f34e	http://pathwaycommons.org/pc12/Protein_593764b000052bfb0cda12e635064006	None	None	http://pathwaycommons.org/pc12/Transport_e008d0d73c3198c12faa9a4d3e0398c5
http://pathwaycommons.org/pc12/Protein_6af11b86156cd9be49eb704e215aa391	http://pathwaycommons.org/pc12/Protein_77a3ec720a3ca0d53d075e8b3ffb8e92	http://pathwaycommons.org/pc12/SmallMolecule_5243abdd4bb525b26f2c98798c127abe;http://pathwaycommons.org/pc12/Complex_0122bf514b21b6cf50ae0762ec896f79	None	http://pathwaycommons.org/pc12/TransportWithBiochemicalReaction_3ae6bc1f0497dd1ae4ffdc5ca52e3c4f
http://pathwaycommons.org/pc12/Protein_a76e65c98284720f34ce4719a94cd8e7	http://pathwaycommons.org/pc12/Protein_6ddb19ac92ab03ceb96c5785c974485e	None	None	http://pathwaycommons.org/pc12/Transport_80151096dc50bc8ca920463e9e8cce5e
http://pathwaycommons.org/pc12/Complex_4b8d44826a5b5ea30b08969433b1d513	http://pathwaycommons.org/pc12/Complex_2aab3527b9dd730ab7646335f9569ac1	None	None	http://pathwaycommons.org/pc12/Transport_68794c48f43ae577de1cd916b798bf09
http://pathwaycommons.org/pc12/SmallMolecule_371e485d605e6097b1761362e50d2623	http://pathwaycommons.org/pc12/SmallMolecule_2a73be92258d55227af33954209ac3a8	http://pathwaycommons.org/pc12/Protein_77a3ec720a3ca0d53d075e8b3ffb8e92	None	http://pathwaycommons.org/pc12/BiochemicalReaction_a4397c8021fa598a0ea7922794f09d43
http://pathwaycommons.org/pc12/Protein_593764b000052bfb0cda12e635064006	http://pathwaycommons.org/pc12/Protein_e9419aed7664fcb591152ebba7036491	None	None	http://pathwaycommons.org/pc12/Transport_7ae2034c6eb77795dddca79cc2ab949b
http://pathwaycommons.org/pc12/Protein_1be8ca00f15714d679d12650f078aa30	http://pathwaycommons.org/pc12/Protein_f04b98dc6e3c60dc465e45a5f0c2e03e	None	None	http://pathwaycommons.org/pc12/Transport_0a6e126f101b3cf92c604c057830f2a2
None	http://pathwaycommons.org/pc12/Pathway_233861856c924d0975a1b53ac3290e85	None	http://pathwaycommons.org/pc12/Complex_ed9531f85d76245a627c25959c362ae6	new_http://pathwaycommons.org/pc12/Control_833862632f2fb15962799e285f27656e
http://pathwaycommons.org/pc12/Protein_4253e558ef22602d612fe9dadcad7693	http://pathwaycommons.org/pc12/Protein_dc8bbe91f10a7e46cd9d21fdb24e4334	None	None	http://pathwaycommons.org/pc12/Transport_d1d70e89e5003822da65414a3a1130c7
http://pathwaycommons.org/pc12/SmallMolecule_3ad589df15ee06e083c3d0bba8658203	http://pathwaycommons.org/pc12/SmallMolecule_5243abdd4bb525b26f2c98798c127abe;http://pathwaycommons.org/pc12/SmallMolecule_ecc611a1f23dd2c59b77d563dac068a4	http://pathwaycommons.org/pc12/Protein_4f6f270b3e54431fc3709f132bb26a85	None	http://pathwaycommons.org/pc12/BiochemicalReaction_5db99614e7f7e00094fbf8aba855a2dc
http://pathwaycommons.org/pc12/Complex_a7a20e8c76d65ab053c9f5b1c000c9ea	http://pathwaycommons.org/pc12/Complex_5ffbffc988c773d6498dd0af12c76ea6	None	None	http://pathwaycommons.org/pc12/Transport_5c8dc903472bb5100e0de265f6a0f0ee
http://pathwaycommons.org/pc12/Complex_dfdc1033f04a1a63832d8c249ee87175	http://pathwaycommons.org/pc12/Complex_7eba7f390a7f71a07c0c603025efb41b	None	None	http://pathwaycommons.org/pc12/Transport_bef83b5f3b59939f860ad13feda9c089
http://pathwaycommons.org/pc12/Protein_8c87b412305ee0bc688fe4635437f5bb	http://pathwaycommons.org/pc12/Protein_4f6f270b3e54431fc3709f132bb26a85	http://pathwaycommons.org/pc12/Complex_659306ff83adb23643420ba81db2d19e	None	http://pathwaycommons.org/pc12/BiochemicalReaction_6b717039b447869547d02cb287ac3aa2
http://pathwaycommons.org/pc12/Protein_002dd9400831e4a04d77d6ee13caecde;http://pathwaycommons.org/pc12/Protein_175222e33541cca98cac667e42de3793;http://pathwaycommons.org/pc12/Protein_8589137992c4f065a1ac9009c42d787e	http://pathwaycommons.org/pc12/Complex_6dcdbff6b9699116974785712fd09350	http://pathwaycommons.org/pc12/Pathway_17f0f15b781b28ee41866e3fb4601cdd;http://pathwaycommons.org/pc12/Complex_0122bf514b21b6cf50ae0762ec896f79	None	http://pathwaycommons.org/pc12/ComplexAssembly_f323ffc55ec4f4c923263776098f6d78
http://pathwaycommons.org/pc12/Protein_281a93072dfb706da824ab6783c656da	http://pathwaycommons.org/pc12/Protein_5ad8ac2a217fffc9676c5724b46b86a6	http://pathwaycommons.org/pc12/Protein_ab51085d7fb37c85f0630bb6e1abf432;http://pathwaycommons.org/pc12/Complex_0122bf514b21b6cf50ae0762ec896f79	None	http://pathwaycommons.org/pc12/BiochemicalReaction_08f2c120a3b337c882d10f50dd144c04
None	http://pathwaycommons.org/pc12/Pathway_5a2b592f8bfa775fe6e12e837555c83b	None	http://pathwaycommons.org/pc12/Complex_5ffbffc988c773d6498dd0af12c76ea6	new_http://pathwaycommons.org/pc12/Control_9472c7f86b48ebd2cfb87651f739174b
None	http://pathwaycommons.org/pc12/Pathway_1ea6921d3e879c747528f179abb2e8d6	http://pathwaycommons.org/pc12/Protein_5ad8ac2a217fffc9676c5724b46b86a6	None	new_http://pathwaycommons.org/pc12/Control_cca57a3abf1b29ad17ac2cb4e3a12b7b
http://pathwaycommons.org/pc12/Protein_f1ed581c07b2094695eb05db6b464b41	http://pathwaycommons.org/pc12/Protein_6b9b23027c1ab0b684ce6aa8d4787b55	None	None	http://pathwaycommons.org/pc12/Transport_46a8f75598f18ed63e1d80fa3e5ab859
http://pathwaycommons.org/pc12/Complex_0122bf514b21b6cf50ae0762ec896f79;http://pathwaycommons.org/pc12/Protein_d9d7617453c337387763e27132683387	http://pathwaycommons.org/pc12/Complex_f6be75686363832b44b48d0601702701	None	None	http://pathwaycommons.org/pc12/ComplexAssembly_3bf355de07ed7f34fabc1189ef71328b
http://pathwaycommons.org/pc12/SmallMolecule_d945f2e721fd1cb3ad6be17b8d5a5e2f	http://pathwaycommons.org/pc12/SmallMolecule_9a60aefd77ea0eab7330e6b59b4e32d1	http://pathwaycommons.org/pc12/Protein_227ce8ce13d7cc4bf011bd15efd58fb2	None	http://pathwaycommons.org/pc12/BiochemicalReaction_9c40ff20f49b4b7d4faaf7d88fe4225e
http://pathwaycommons.org/pc12/Protein_5599610b34070cb191a1ddda7150d8aa	http://pathwaycommons.org/pc12/Protein_227ce8ce13d7cc4bf011bd15efd58fb2	http://pathwaycommons.org/pc12/SmallMolecule_49bbaa2d3ae186b8d243f0319d87b43b;http://pathwaycommons.org/pc12/Complex_2f0cab77924c9e7b88066fca92dd81f2	None	http://pathwaycommons.org/pc12/BiochemicalReaction_d993ef4532411dfde404b2683ab76e36
http://pathwaycommons.org/pc12/Protein_593764b000052bfb0cda12e635064006	http://pathwaycommons.org/pc12/Protein_738618a01a6b8cb0859ae6bf0569b3c4	None	None	http://pathwaycommons.org/pc12/Transport_bebfb8dc8ef5f58ff5e41807f16d8bfa
http://pathwaycommons.org/pc12/Complex_4405494557ebe420c9557f8b0ec4ea70	http://pathwaycommons.org/pc12/Complex_ed9531f85d76245a627c25959c362ae6;http://pathwaycommons.org/pc12/Protein_0b544bedee1b38a42082ba5afe520a63;http://pathwaycommons.org/pc12/Protein_6d6b48f9e1defe5999a689dd84f79da4;http://pathwaycommons.org/pc12/SmallMolecule_49bbaa2d3ae186b8d243f0319d87b43b	http://pathwaycommons.org/pc12/Complex_4b0f776b63779929bb5f57276fa520ff	None	http://pathwaycommons.org/pc12/ComplexAssembly_74990fb01855e566066fd2f178a95f05
http://pathwaycommons.org/pc12/Protein_e9419aed7664fcb591152ebba7036491	http://pathwaycommons.org/pc12/Protein_695b2fb6de49236bc7918d9b918a0ef6	None	None	http://pathwaycommons.org/pc12/Transport_a12ffa520e3f1a9369230c71972e7697
http://pathwaycommons.org/pc12/Protein_8f9b498df906824d41071fc652ae502c	http://pathwaycommons.org/pc12/Protein_3aa7d105e1aec826c78884540811d70a	http://pathwaycommons.org/pc12/Pathway_998969c7711f654bb511dc4eb54388af	None	http://pathwaycommons.org/pc12/TransportWithBiochemicalReaction_ea7f6ea4963c1e012bae54207fa3159b
http://pathwaycommons.org/pc12/Protein_002dd9400831e4a04d77d6ee13caecde	http://pathwaycommons.org/pc12/Protein_63f55eb0c918226c29a15dc6f3caaae4	http://pathwaycommons.org/pc12/Protein_4f6f270b3e54431fc3709f132bb26a85	None	http://pathwaycommons.org/pc12/TransportWithBiochemicalReaction_74694512ba1eb40d5ae3d8284c1e4c49
http://pathwaycommons.org/pc12/Protein_8589137992c4f065a1ac9009c42d787e	http://pathwaycommons.org/pc12/Protein_6f84b8b50f9bc4c997c3cadfd8686fa8	None	None	http://pathwaycommons.org/pc12/Transport_91cc58769e4517ec1b1190473e32b227
http://pathwaycommons.org/pc12/Protein_cad2ae00eebaf02bcfcf461ff67fd4de;http://pathwaycommons.org/pc12/Protein_fff8e7487aa2a21a371fe9bac595360c	http://pathwaycommons.org/pc12/Complex_0482b64439aaf51eb76638dea8d44f75	None	http://pathwaycommons.org/pc12/Complex_9bcea656aef2b901c20d42353a242ab5	http://pathwaycommons.org/pc12/ComplexAssembly_810bf0b5c70d2150618a81984cd758bb
http://pathwaycommons.org/pc12/Complex_6b48d1b75034beeb7ba561c320b3faf1	http://pathwaycommons.org/pc12/Complex_59b67b97d0ccf1f395a436b2f6269468	None	None	http://pathwaycommons.org/pc12/Transport_7129ba521f93f9bbbc74fb500e2d2be8
http://pathwaycommons.org/pc12/Complex_5228733a6e26d8c985b240721097c7e9	http://pathwaycommons.org/pc12/Complex_1c8998255bd5ac756c89238a49e0b101	None	None	http://pathwaycommons.org/pc12/Transport_395ba8311c4a26495101f01974c3a97d
None	http://pathwaycommons.org/pc12/Pathway_332cda7c9e8183c6d389440da9109e34	http://pathwaycommons.org/pc12/Complex_0122bf514b21b6cf50ae0762ec896f79	None	new_http://pathwaycommons.org/pc12/Control_bd8dc72c0f682e69768a71a63bb50177
http://pathwaycommons.org/pc12/Protein_281a93072dfb706da824ab6783c656da	http://pathwaycommons.org/pc12/Protein_d44868d026c8e3a6ff6328589ac4bbc9	http://pathwaycommons.org/pc12/Complex_d2972ac0da44513fb8b53cccf60f8c22;http://pathwaycommons.org/pc12/Pathway_4b7296438305fce43e9bbe35dc37bbf2;http://pathwaycommons.org/pc12/Complex_0122bf514b21b6cf50ae0762ec896f79	None	http://pathwaycommons.org/pc12/BiochemicalReaction_ae21c388fd86853432600fa969063e88
None	http://pathwaycommons.org/pc12/Pathway_998969c7711f654bb511dc4eb54388af	http://pathwaycommons.org/pc12/Complex_2aab3527b9dd730ab7646335f9569ac1	None	new_http://pathwaycommons.org/pc12/Control_dce48227168fb9f0e6735dcc654f978f
None	http://pathwaycommons.org/pc12/Pathway_996d49066d1ab21688c546f46a98c60c	http://pathwaycommons.org/pc12/SmallMolecule_9a60aefd77ea0eab7330e6b59b4e32d1	None	new_http://pathwaycommons.org/pc12/Control_07388baee3ea934ba882b266770066c7
http://pathwaycommons.org/pc12/Protein_89507b9866ded3fe05b0756806338f5e	http://pathwaycommons.org/pc12/Protein_4138a776914a22f21d8c37ae09c68ba0	None	None	http://pathwaycommons.org/pc12/Transport_c444de885edc95a7b03b68ba43983e47
None	http://pathwaycommons.org/pc12/Pathway_996d49066d1ab21688c546f46a98c60c	http://pathwaycommons.org/pc12/Protein_d44868d026c8e3a6ff6328589ac4bbc9	None	new_http://pathwaycommons.org/pc12/Control_3d2d690bf436d3191ee25c1e4e978fc9
None	http://pathwaycommons.org/pc12/Pathway_618343362e8e584d98c355aedca63d69	http://pathwaycommons.org/pc12/Complex_0122bf514b21b6cf50ae0762ec896f79	None	new_http://pathwaycommons.org/pc12/Control_386d768b3229dcac7fd7ac67f16440dc
None	http://pathwaycommons.org/pc12/Pathway_57a82a0c1451ef86d4c888ed208d4f17	http://pathwaycommons.org/pc12/Protein_6ddb19ac92ab03ceb96c5785c974485e	None	new_http://pathwaycommons.org/pc12/Control_532bc2c68473c3670209a245b8d2f633
http://pathwaycommons.org/pc12/Complex_0122bf514b21b6cf50ae0762ec896f79;http://pathwaycommons.org/pc12/Complex_ba9eda5dfbaf4a3dd0ff5a2eb9315c95;http://pathwaycommons.org/pc12/Protein_cad2ae00eebaf02bcfcf461ff67fd4de	http://pathwaycommons.org/pc12/Complex_9bcea656aef2b901c20d42353a242ab5	None	None	http://pathwaycommons.org/pc12/ComplexAssembly_a26e6a4022f880e0719caaa25da27ffb
None	http://pathwaycommons.org/pc12/Pathway_6a4dfd13e832ad165b32aa9479906504	None	http://pathwaycommons.org/pc12/Complex_7eba7f390a7f71a07c0c603025efb41b	new_http://pathwaycommons.org/pc12/Control_84b31547e8586262e8cbeb017ff01c79
None	http://pathwaycommons.org/pc12/Pathway_2bed96969c190975473e8e9ba86595eb	http://pathwaycommons.org/pc12/Complex_59b67b97d0ccf1f395a436b2f6269468	None	new_http://pathwaycommons.org/pc12/Control_1359df103b266e7578a316835c506dc2
http://pathwaycommons.org/pc12/Protein_a09bdf4d0a84d210bcbb8bba83325670	http://pathwaycommons.org/pc12/Protein_acbd32fafdd41a66dd9afd87f053c592	None	None	http://pathwaycommons.org/pc12/Transport_7bf0727a58243acfc40dd8ae1ebfc4df
http://pathwaycommons.org/pc12/Complex_6dcdbff6b9699116974785712fd09350	http://pathwaycommons.org/pc12/Complex_cdb62ee270804936226b1f7e2dec7454;http://pathwaycommons.org/pc12/Protein_cf7167b76c0f2ed18de6b7701a8b83e9	None	None	http://pathwaycommons.org/pc12/ComplexAssembly_918f1dc63c6743c1b2d65fa97eeaba18
http://pathwaycommons.org/pc12/Protein_60dcb519fbc7473ec67c7ed1cb0eb0b4	http://pathwaycommons.org/pc12/Protein_739739c36533488d9d54ad56645078c4	http://pathwaycommons.org/pc12/Complex_2f0cab77924c9e7b88066fca92dd81f2	None	http://pathwaycommons.org/pc12/TransportWithBiochemicalReaction_56d785651daf10b406b8c2cc7f31ffe5
http://pathwaycommons.org/pc12/Complex_e094eeb57d7766967cc2c4b6363b3a95	http://pathwaycommons.org/pc12/Complex_7d5385fe34a47f075b5c204b0ced5e4d	http://pathwaycommons.org/pc12/Protein_df2098dc3ca62fa2327619e6488a00f7	None	http://pathwaycommons.org/pc12/BiochemicalReaction_294a6138d776692572e0f2b6574994de
http://pathwaycommons.org/pc12/SmallMolecule_0651b0f77ea71d27b2db59f9a0e11218	http://pathwaycommons.org/pc12/SmallMolecule_9a60aefd77ea0eab7330e6b59b4e32d1	None	None	http://pathwaycommons.org/pc12/Transport_17d367a8f7f1be76813d5535cbefdde6
http://pathwaycommons.org/pc12/Complex_fb5511e348f528b0b79e74a0ffbc7ad7;http://pathwaycommons.org/pc12/Protein_f6b7c3f4c40fcb4e502e3db413055b91	http://pathwaycommons.org/pc12/Complex_1777f97123023e638d311e3d1b0a3a22	None	None	http://pathwaycommons.org/pc12/ComplexAssembly_9d0cd5ef71fcbfdc63c5863f332a2acc
None	http://pathwaycommons.org/pc12/Pathway_92202701154eb866466bcbdef9d2651e	None	http://pathwaycommons.org/pc12/Complex_ea5de0576c0918caae0d52b2822274ff	new_http://pathwaycommons.org/pc12/Control_412e28d0b7bab2afd1d666b035eb50cf
None	http://pathwaycommons.org/pc12/Pathway_92202701154eb866466bcbdef9d2651e	http://pathwaycommons.org/pc12/Protein_c55cfdf4e78d118c6e9a88a28927d593	None	new_http://pathwaycommons.org/pc12/Control_3cc7f3313e1c2d4998fdfd50f781d938
http://pathwaycommons.org/pc12/Protein_57075790ba8959fc1a6255258af28e24;http://pathwaycommons.org/pc12/Protein_6e36ecff4c27a5bc59c983f4faa0d17e;http://pathwaycommons.org/pc12/Protein_b48c73fae385116075b10d7bf9b0a192	http://pathwaycommons.org/pc12/Complex_74ea7c666c91c2edb3a6889792cd9a53	None	None	http://pathwaycommons.org/pc12/ComplexAssembly_cc771dd4deca2bd9476e8379632ed35b
http://pathwaycommons.org/pc12/Complex_4b0a5285a24c292b77b9d6f9f10e95c7;http://pathwaycommons.org/pc12/SmallMolecule_15ce442c71e643932dc9f92fae134719	http://pathwaycommons.org/pc12/Complex_9bedec822404e8486b578e16e9d53bf4;http://pathwaycommons.org/pc12/SmallMolecule_d9d811e9536142ed4fbe2ad0736679b3	http://pathwaycommons.org/pc12/Protein_8b8c1c640364c7361b2bf42b33305027	None	http://pathwaycommons.org/pc12/BiochemicalReaction_fe030e7eef3ff70d6db484a6b0cc9724
http://pathwaycommons.org/pc12/Protein_5880c66bc62ff3325b884e7a301d0ec8	http://pathwaycommons.org/pc12/Protein_9467ec023660af61ac79fd5e47f9ce0f	http://pathwaycommons.org/pc12/Complex_6af98402199eadf760f4db7ad7f31170	None	http://pathwaycommons.org/pc12/BiochemicalReaction_1636a1bb42466ef97ac58c3428809a3c
http://pathwaycommons.org/pc12/SmallMolecule_9a60aefd77ea0eab7330e6b59b4e32d1	http://pathwaycommons.org/pc12/SmallMolecule_00d8e77c163f4e8d10cc8f3f1e3522cf;http://pathwaycommons.org/pc12/SmallMolecule_c4bc28d10fa9bbdf311182463f74550d	http://pathwaycommons.org/pc12/Protein_fdc621723c59ccd38f6e201f70321948	None	http://pathwaycommons.org/pc12/BiochemicalReaction_7c0537b25b272441e924e173c3d9e016
None	http://pathwaycommons.org/pc12/Pathway_aecb5b04b95b15133325f93ccccb82dc	http://pathwaycommons.org/pc12/Pathway_1d4779e2a1a996037153815ecc1156c3	None	new_http://pathwaycommons.org/pc12/Control_f9df181eb0e1b7a2de1a1f8c9883976d
http://pathwaycommons.org/pc12/Protein_0d8535c70ff3341a4bbd319f47d0185a	http://pathwaycommons.org/pc12/Protein_5b368ab39a834d0d224336663c0787e9	http://pathwaycommons.org/pc12/Complex_6af98402199eadf760f4db7ad7f31170	None	http://pathwaycommons.org/pc12/BiochemicalReaction_ffc031512eb6d74e660b8f375777f729
http://pathwaycommons.org/pc12/Complex_b5e293cd406999fd03d6c216bff8841d;http://pathwaycommons.org/pc12/SmallMolecule_15ce442c71e643932dc9f92fae134719	http://pathwaycommons.org/pc12/Complex_6af98402199eadf760f4db7ad7f31170;http://pathwaycommons.org/pc12/SmallMolecule_d9d811e9536142ed4fbe2ad0736679b3	http://pathwaycommons.org/pc12/Complex_9368576a0d32312c80034e693e4f8d46	None	http://pathwaycommons.org/pc12/BiochemicalReaction_9fa71955320afcd6c4c5de3558a4091b
http://pathwaycommons.org/pc12/Protein_48e19bb37f479f9ce27d84b5c25eb289;http://pathwaycommons.org/pc12/Protein_6e36ecff4c27a5bc59c983f4faa0d17e	http://pathwaycommons.org/pc12/Complex_ea5de0576c0918caae0d52b2822274ff	None	None	http://pathwaycommons.org/pc12/ComplexAssembly_d1745772a8e2aa517b6b67ce15023345
http://pathwaycommons.org/pc12/Protein_7647cc2ee05175a781c280d5d8a4a324	http://pathwaycommons.org/pc12/Protein_b104029f6380c90a4ab1aacfb642754d	http://pathwaycommons.org/pc12/Protein_0fd7201e1701c647fbc9c3af2482b446	None	http://pathwaycommons.org/pc12/BiochemicalReaction_6ca439ef582933d62d4f4c3106147fea
http://pathwaycommons.org/pc12/Protein_8b1593cfb7c0261d756c0c53629b72c7	http://pathwaycommons.org/pc12/Protein_30cce638ff444ddfafdda71100120dd0	http://pathwaycommons.org/pc12/SmallMolecule_d9e8bcd0d1c903aa91aab7b62a4371bc;http://pathwaycommons.org/pc12/Complex_9368576a0d32312c80034e693e4f8d46	None	http://pathwaycommons.org/pc12/BiochemicalReaction_c34c96a8dc48b4c73c3d3af0afe70450
