c-C3H2     C4H2+                  H          C7H3+                                         1.000e+00  1.080e-09  5.540e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1598 1  1
l-C3H2     C4H2+                  H          C7H3+                                         1.000e+00  1.190e-09  6.110e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1599 1  1
C4H        C4H2+                  H          C8H2+                                         1.000e+00  1.260e-09  1.130e+00 2.00e+00 0.00e+00 logn  4     10     94  4  1600 1  1
C4H        C4H2+                  H          C8H2+                                         1.000e+00  1.260e-09  1.130e+00 2.00e+00 0.00e+00 logn  4     95    800  5  1600 2  1
CH4        C4H2+                  H          C5H5+                                         8.000e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    280  3  1601 1  1
CH4        C4H2+                  H2         C5H4+                                         2.000e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    280  3  1602 1  1
C2H4       C4H2+                  H2         C6H4+                                         2.000e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    280  3  1603 1  1
C2H4       C4H2+                  H          C6H5+                                         8.000e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    280  3  1604 1  1
CH2CCH     C4H2+                  H          C7H4+                                         8.000e-01  1.180e-09  1.700e-01 2.00e+00 0.00e+00 logn  4     10    800  5  1605 1  1
CH2CCH     C4H2+                  H2         C7H3+                                         2.000e-01  1.180e-09  1.700e-01 2.00e+00 0.00e+00 logn  4     10    800  5  1606 1  1
C4H2       C4H2+                  C2H2       C6H2+                                         1.000e-09  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    280  3  1607 1  1
C4H2       C4H2+                  H2         C8H2+                                         1.000e-09  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    280  3  1608 1  1
C5H        C4H2+                  H          C9H2+                                         1.000e+00  1.450e-09  5.180e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1609 1  1
CH3CCH     C4H2+                  H          C7H5+                                         6.420e-10 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    280  3  1610 1  1
C5H2       C4H2+                  H          C9H3+                                         1.840e-09 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    280  3  1611 1  1
C          C5H+                   H          C6+                                           1.000e-09  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    280  3  1612 1  1
N          C5H+                   H          C5N+                                          2.000e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    280  3  1613 1  1
O          C5H+                   C4         HCO+                                          2.000e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    280  3  1614 1  1
H2         C5H+                   H          C5H2+                                         1.000e-17  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    280  3  1615 1  1
H2         C5N+                   H          HC5N+                                         1.500e-09  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    280  3  1616 1  1
H2         C6+                    H          C6H+                                          5.400e-11  0.000e+00  0.000e+00 1.25e+00 0.00e+00 logn  4     10    280  3  1617 1  1
C          CH5+                   H          C2H4+                                         1.000e-09  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    280  3  1618 1  1
C          CH5+                   CH4        CH+                                           1.000e-09  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    280  3  1619 1  1
C          CH5+                   H2         C2H3+                                         1.000e-09  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    280  3  1620 1  1
H          CH5+                   H2         CH4+                                          1.500e-10  0.000e+00  4.810e+02 1.25e+00 0.00e+00 logn  4     10    280  3  1621 1  1
Mg         CH5+                   H          CH4        Mg+                                1.400e-09  0.000e+00  0.000e+00 1.25e+00 0.00e+00 logn  4     10    280  3  1622 1  1
O          CH5+                   H2         H2COH+                                        4.400e-12  0.000e+00  0.000e+00 1.25e+00 0.00e+00 logn  4     10    280  3  1623 1  1
O          CH5+                   CH2        H3O+                                          2.200e-10  0.000e+00  0.000e+00 1.25e+00 0.00e+00 logn  4     10    280  3  1624 1  1
S          CH5+                   CH4        HS+                                           1.300e-09  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    280  3  1625 1  2
Si         CH5+                   H2         SiCH3+                                        2.000e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    280  3  1626 1  1
Si         CH5+                   H          SiCH4+                                        2.000e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    280  3  1627 1  1
C2         CH5+                   CH4        C2H+                                          9.500e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    280  3  1628 1  1
CH         CH5+                   CH4        CH2+                                          1.000e+00  1.260e-09  3.330e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1629 1  1
CO         CH5+                   CH4        HCO+                                          1.000e+00  1.000e-09  2.510e-01 2.00e+00 0.00e+00 logn  4     10    800  5  1630 1  1
NH         CH5+                   CH4        NH2+                                          1.000e+00  9.980e-10  4.400e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1631 1  1
OH         CH5+                   CH4        H2O+                                          1.000e+00  8.320e-10  5.500e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1632 1  1
CCH        CH5+                   CH4        C2H2+                                         1.000e+00  1.550e-09  1.340e+00 2.00e+00 0.00e+00 logn  4     10    133  4  1633 1  1
CCH        CH5+                   CH4        C2H2+                                         1.000e+00  1.550e-09  1.340e+00 2.00e+00 0.00e+00 logn  4    134    800  5  1633 2  1
CH2        CH5+                   CH4        CH3+                                          1.000e+00  1.230e-09  1.410e+00 2.00e+00 0.00e+00 logn  4     10    149  4  1634 1  1
CH2        CH5+                   CH4        CH3+                                          1.000e+00  1.230e-09  1.410e+00 2.00e+00 0.00e+00 logn  4    150    800  5  1634 2  1
H2O        CH5+                   CH4        H3O+                                          1.000e+00  9.390e-10  5.410e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1635 1  1
HCN        CH5+                   CH4        HCNH+                                         1.000e+00  1.150e-09  6.610e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1636 1  1
HCO        CH5+                   CH4        H2CO+                                         1.000e+00  1.140e-09  3.580e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1637 1  1
HNC        CH5+                   CH4        HCNH+                                         1.000e+00  1.200e-09  6.500e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1638 1  1
NH2        CH5+                   CH4        NH3+                                          1.000e+00  1.090e-09  4.600e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1639 1  1
C2H2       CH5+                   CH4        C2H3+                                         1.600e-09  0.000e+00  0.000e+00 1.25e+00 0.00e+00 logn  4     10    280  3  1640 1  1
H2CO       CH5+                   CH4        H2COH+                                        1.000e+00  1.140e-09  5.150e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1641 1  1
NH3        CH5+                   CH4        NH4+                                          1.000e+00  1.160e-09  3.650e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1642 1  1
HC3N       CH5+                   CH4        HC3NH+                                        1.000e+00  1.580e-09  5.440e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1643 1  1
C6H6       CH5+                   CH4        C6H7+                                         2.000e-09  0.000e+00  0.000e+00 1.25e+00 0.00e+00 logn  4     10    280  3  1644 1  1
H2         HC4N+                  H          H2C4N+                                        1.000e-09  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    280  3  1645 1  1
H2         HC4N+                  H          H2C4N+                                        1.000e+00  1.490e-09  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  5  1645 2  2
C          SiC2H3+                H          SiC3H2+                                       2.000e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    280  3  1646 1  1
C          SiC3H2+                H          SiC4H+                                        2.000e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    280  3  1647 1  1
C          SiCH4+                 H          SiC2H3+                                       2.000e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    280  3  1648 1  1
C          SiH5+                  H          SiCH4+                                        2.000e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    280  3  1649 1  1
O          SiH5+                  H2         H3SiO+                                        1.000e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    280  3  1650 1  1
H2O        SiH5+                  SiH4       H3O+                                          1.000e+00  8.150e-10  5.410e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1651 1  1
C          C2H5+                  H2         c-C3H3+                                       5.000e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    280  3  1652 1  1
C          C2H5+                  H2         l-C3H3+                                       5.000e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    280  3  1653 1  1
C          C2H5+                  H          C3H4+                                         1.000e-09  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    280  3  1654 1  1
H          C2H5+                  H2         C2H4+                                         1.000e-11  0.000e+00  0.000e+00 1.25e+00 0.00e+00 logn  4     10    280  3  1655 1  1
O          C2H5+                  CH4        HCO+                                          1.000e-11  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    280  3  1656 1  1
O          C2H5+                  H          C2H4O+                                        1.000e-11  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    280  3  1657 1  1
H2O        C2H5+                  C2H4       H3O+                                          1.000e+00  8.340e-10  5.410e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1658 1  1
H2S        C2H5+                  C2H4       H3S+                                          1.000e+00  1.120e-09  1.770e+00 2.00e+00 0.00e+00 logn  4     10    233  4  1659 1  1
HCN        C2H5+                  C2H4       HCNH+                                         1.000e+00  9.890e-10  6.610e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1660 1  1
HNC        C2H5+                  C2H4       HCNH+                                         1.000e+00  1.030e-09  6.500e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1661 1  1
C2H2       C2H5+                  CH4        l-C3H3+                                       3.400e-11  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    280  3  1662 1  1
C2H2       C2H5+                  H2         C4H5+                                         1.200e-10  0.000e+00  0.000e+00 1.25e+00 0.00e+00 logn  4     10    280  3  1663 1  1
C2H2       C2H5+                  CH4        c-C3H3+                                       3.400e-11  0.000e+00  0.000e+00 1.25e+00 0.00e+00 logn  4     10    280  3  1664 1  1
H2CO       C2H5+                  C2H4       H2COH+                                        1.000e+00  9.850e-10  5.150e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1665 1  1
NH3        C2H5+                  C2H4       NH4+                                          1.000e+00  1.030e-09  3.650e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1666 1  1
C2H4       C2H5+                  CH4        C3H5+                                         3.900e-10  0.000e+00  0.000e+00 1.25e+00 0.00e+00 logn  4     10    280  3  1667 1  1
C          C3H4+                  H2         C4H2+                                         1.000e-09  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    280  3  1668 1  1
C          C3H4+                  H          C4H3+                                         1.000e-09  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    280  3  1669 1  1
H          C3H4+                  H2         l-C3H3+                                       1.500e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    280  3  1670 1  1
H          C3H4+                  H2         c-C3H3+                                       1.500e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    280  3  1671 1  1
N          C3H4+                  H2         HC3NH+                                        1.000e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    280  3  1672 1  1
N          C3H4+                  H          C3H3N+                                        1.000e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    280  3  1673 1  1
O          C3H4+                  C2H3       HCO+                                          2.000e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    280  3  1674 1  1
C2H2       C3H4+                  H          C5H5+                                         4.900e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    280  3  1675 1  1
CH3CCH     C3H4+                  H          C6H7+                                         7.500e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    280  3  1676 1  1
C          C4H3+                  H2         C5H+                                          5.000e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    280  3  1677 1  1
C          C4H3+                  H          C5H2+                                         5.000e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    280  3  1678 1  1
N          C4H3+                  H          H2C4N+                                        1.000e-18  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    280  3  1679 1  1
O          C4H3+                  c-C3H2     HCO+                                          2.500e-11  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    280  3  1680 1  1
O          C4H3+                  c-C3H2     HCO+                                          1.000e-13  0.000e+00  0.000e+00 3.00e+00 0.00e+00 logn  4     10    800  3  1680 2  2
O          C4H3+                  l-C3H2     HCO+                                          2.500e-11  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    280  3  1681 1  1
O          C4H3+                  l-C3H2     HCO+                                          1.000e-13  0.000e+00  0.000e+00 3.00e+00 0.00e+00 logn  4     10    800  3  1681 2  2
S          C4H3+                  H2         HC4S+                                         1.000e-09  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    280  3  1682 1  1
CCH        C4H3+                  H          C6H3+                                         1.000e+00  1.200e-09  1.340e+00 2.00e+00 0.00e+00 logn  4     10    133  4  1683 1  1
CCH        C4H3+                  H          C6H3+                                         1.000e+00  1.200e-09  1.340e+00 2.00e+00 0.00e+00 logn  4    134    800  5  1683 2  1
c-C3H      C4H3+                  H          C7H3+                                         1.000e+00  1.110e-09  4.130e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1684 1  1
l-C3H      C4H3+                  H          C7H3+                                         1.000e+00  1.170e-09  5.300e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1685 1  1
C2H3       C4H3+                  H          C6H5+                                         6.930e-10 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    280  3  1686 1  1
C2H3       C4H3+                  H2         C6H4+                                         6.930e-10 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    280  3  1687 1  1
c-C3H2     C4H3+                  H          C7H4+                                         1.000e+00  1.070e-09  5.540e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1688 1  1
l-C3H2     C4H3+                  H          C7H4+                                         1.000e+00  1.190e-09  6.110e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1689 1  1
C4H        C4H3+                  H          C8H3+                                         1.000e+00  1.250e-09  1.130e+00 2.00e+00 0.00e+00 logn  4     10     94  4  1690 1  1
C4H        C4H3+                  H          C8H3+                                         1.000e+00  1.250e-09  1.130e+00 2.00e+00 0.00e+00 logn  4     95    800  5  1690 2  1
CH4        C4H3+                  H2         C5H5+                                         5.000e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    280  3  1691 1  1
CH2CCH     C4H3+                  H2         C7H4+                                         5.000e-01  1.170e-09  1.700e-01 2.00e+00 0.00e+00 logn  4     10    800  5  1692 1  1
CH2CCH     C4H3+                  H          C7H5+                                         5.000e-01  1.170e-09  1.700e-01 2.00e+00 0.00e+00 logn  4     10    800  5  1693 1  1
C4H2       C4H3+                  H          C8H4+                                         5.000e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    280  3  1694 1  1
C4H2       C4H3+                  C2H2       C6H3+                                         1.000e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    280  3  1695 1  1
C5H        C4H3+                  H          C9H3+                                         1.000e+00  1.440e-09  5.180e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1696 1  1
CH3CCH     C4H3+                  C2H2       C5H5+                                         6.390e-10 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    280  3  1697 1  1
C5H2       C4H3+                  H2         C9H3+                                         9.170e-10 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    280  3  1698 1  1
C5H2       C4H3+                  H          C9H4+                                         9.170e-10 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    280  3  1699 1  1
C          C5H2+                  H2         C6+                                           5.000e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    280  3  1700 1  1
C          C5H2+                  H          C6H+                                          5.000e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    280  3  1701 1  1
N          C5H2+                  H          HC5N+                                         2.000e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    280  3  1702 1  1
O          C5H2+                  C4H        HCO+                                          2.000e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    280  3  1703 1  1
CCH        C5H2+                  H          C7H2+                                         1.000e+00  1.170e-09  1.340e+00 2.00e+00 0.00e+00 logn  4     10    133  4  1704 1  1
CCH        C5H2+                  H          C7H2+                                         1.000e+00  1.170e-09  1.340e+00 2.00e+00 0.00e+00 logn  4    134    800  5  1704 2  1
C2H2       C5H2+                  H          C7H3+                                         7.000e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    280  3  1705 1  1
C2H2       C5H2+                  H2         C7H2+                                         3.000e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    280  3  1706 1  1
c-C3H      C5H2+                  H          C8H2+                                         1.000e+00  1.070e-09  4.130e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1707 1  1
l-C3H      C5H2+                  H          C8H2+                                         1.000e+00  1.130e-09  5.300e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1708 1  1
C2H3       C5H2+                  H          C7H4+                                         4.470e-10 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    280  3  1709 1  1
C2H3       C5H2+                  H2         C7H3+                                         8.930e-10 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    280  3  1710 1  1
c-C3H2     C5H2+                  H2         C8H2+                                         3.350e-01  1.030e-09  5.540e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1711 1  1
c-C3H2     C5H2+                  H          C8H3+                                         6.650e-01  1.030e-09  5.540e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1712 1  1
l-C3H2     C5H2+                  H          C8H3+                                         6.660e-01  1.140e-09  6.110e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1713 1  1
l-C3H2     C5H2+                  H2         C8H2+                                         3.340e-01  1.140e-09  6.110e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1714 1  1
C4H        C5H2+                  H          C9H2+                                         1.000e+00  1.200e-09  1.130e+00 2.00e+00 0.00e+00 logn  4     10     94  4  1715 1  1
C4H        C5H2+                  H          C9H2+                                         1.000e+00  1.200e-09  1.130e+00 2.00e+00 0.00e+00 logn  4     95    800  5  1715 2  1
CH4        C5H2+                  H2         C6H4+                                         2.000e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    280  3  1716 1  1
CH4        C5H2+                  H          C6H5+                                         8.000e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    280  3  1717 1  1
C2H4       C5H2+                  H2         C7H4+                                         5.000e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    280  3  1718 1  1
C2H4       C5H2+                  H          C7H5+                                         5.000e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    280  3  1719 1  1
OH         C2H5                   H2O        C2H4                                          4.000e-11  0.000e+00  0.000e+00 1.25e+00 0.00e+00 logn  4     10    280  3  1720 1  1
OH         C2H5                   H2O        C2H4                                          4.000e-11  0.000e+00  0.000e+00 5.00e+00 1.00e+02 logn  4     50    200  3  1720 2  1
S          CCH                    H          CCS                                           1.700e-11  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    280  3  1721 1  1
S          CCH                    H          CCS                                           1.000e-10  0.000e+00  0.000e+00 3.00e+00 0.00e+00 logn  4     10    800  3  1721 2  2
CS         CCH                    H          C3S                                           1.700e-11  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    280  3  1722 1  1
CS         CCH                    H          C3S                                           2.000e-10  0.000e+00  0.000e+00 3.00e+00 0.00e+00 logn  4     10    800  3  1722 2  2
O2         CCH                    HC2O       O                                             1.000e-11 -3.200e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    800  3  1723 1  2
O2         CCH                    CO         HCO                                           4.200e-11 -3.200e-01  0.000e+00 1.25e+00 0.00e+00 logn  4     10    280  3  1724 1  1
O2         CCH                    CO         HCO                                           0.000e+00  0.000e+00  0.000e+00 0.00e+00 0.00e+00 logn  4     10    800  3  1724 2  2
O2         CCH                    CH         CO2                                           1.400e-11 -3.200e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    800  3  1725 1  1
O2         CCH                    CH         CO2                                           2.200e-11 -3.200e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    800  3  1725 2  2
O2         CCH                    H          CO         CO                                 1.400e-11 -3.200e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    800  3  1726 1  1
O2         CCH                    H          CO         CO                                 1.000e-11 -3.200e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    800  3  1726 2  2
CCH        HCN                    H          HC3N                                          5.300e-12  0.000e+00  7.700e+02 2.00e+00 0.00e+00 logn  4     10    280  3  1727 1  1
CCH        HCN                    H          HC3N                                          5.300e-12  0.000e+00  7.700e+02 1.51e+00 1.00e+02 logn  4     50    200  3  1727 2  1
CCH        HNC                    H          HC3N                                          5.300e-12  0.000e+00  7.700e+02 2.00e+00 0.00e+00 logn  4     10    280  3  1728 1  1
CCH        HNC                    H          HC3N                                          2.000e-10  0.000e+00  0.000e+00 3.00e+00 0.00e+00 logn  4     10    300  3  1728 2  2
CCH        C2H2                   H          C4H2                                          1.060e-10 -2.500e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    280  3  1729 1  1
CCH        C2H2                   H          C4H2                                          1.300e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     50    200  3  1729 2  1
CCH        C2H2                   H          C4H2                                          1.300e-10  0.000e+00  0.000e+00 1.08e+00 1.04e+02 logn  4    200   2700  3  1729 3  2
CCH        c-C3H2                 H          C5H2                                          1.060e-10 -2.500e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    280  3  1730 1  1
CCH        l-C3H2                 H          C5H2                                          1.060e-10 -2.500e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    280  3  1731 1  1
CCH        C4H2                   H          C6H2                                          1.060e-10 -2.500e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    280  3  1732 1  1
CCH        C4H2                   H          C6H2                                          1.300e-10  0.000e+00  0.000e+00 1.00e+01 1.00e+02 logn  4     50    200  3  1732 2  1
CCH        C5H2                   H          C7H2                                          1.060e-10 -2.500e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    280  3  1733 1  1
CCH        C6H2                   H          C8H2                                          1.060e-10 -2.500e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    280  3  1734 1  1
CCH        C6H2                   H          C8H2                                          1.300e-10  0.000e+00  0.000e+00 1.00e+01 1.00e+02 logn  4     50    200  3  1734 2  1
CCH        C7H2                   H          C9H2                                          1.060e-10 -2.500e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    280  3  1735 1  1
CCH        C3                     H          C5                                            2.000e-10 -2.500e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    280  3  1736 1  1
CCH        C5                     H          C7                                            2.000e-10 -2.500e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    280  3  1737 1  1
CCH        C7                     H          C9                                            2.000e-10 -2.500e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    280  3  1738 1  1
CCH        C9                     H          C11                                           2.000e-10 -2.500e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    280  3  1739 1  1
C2         CCH                    H          C4                                            1.000e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    280  3  1740 1  1
CCH        C4                     H          C6                                            1.000e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    280  3  1741 1  1
CCH        C6                     H          C8                                            1.000e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    280  3  1742 1  1
CCH        C8                     H          C10                                           1.000e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    280  3  1743 1  1
CCH        HC3N                   H          HC5N                                          1.060e-10 -2.500e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    280  3  1744 1  1
CCH        HC3N                   H          HC5N                                          1.300e-10  0.000e+00  0.000e+00 1.00e+01 1.00e+02 logn  4     50    200  3  1744 2  1
CCH        HC5N                   H          HC7N                                          1.060e-10 -2.500e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    280  3  1745 1  1
CCH        HC7N                   H          HC9N                                          1.060e-10 -2.500e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    280  3  1746 1  1
CH2        HNO                    NO         CH3                                           1.700e-11  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    280  3  1747 1  1
HCO        HCO                    CO         H2CO                                          5.000e-11  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    280  3  1748 1  1
HCO        HCO                    CO         H2CO                                          4.480e-11  0.000e+00  0.000e+00 1.32e+00 1.00e+02 logn  4     50    200  3  1748 2  1
HCO        HCO                    CO         CO         H2                                 3.640e-11  0.000e+00  0.000e+00 2.00e+00 1.00e+02 logn  4     50    200  3  1749 1  1
HCO        HNO                    NO         H2CO                                          1.000e-12  0.000e+00  9.760e+02 2.00e+00 0.00e+00 logn  4     10    280  3  1750 1  1
HCO        CH3                    CO         CH4                                           4.400e-11  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    280  3  1751 1  1
HCO        CH3                    CO         CH4                                           2.010e-10  0.000e+00  0.000e+00 2.00e+00 1.00e+02 logn  4     50    200  3  1751 2  1
HNO        CH3                    NO         CH4                                           3.320e-12  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    280  3  1752 1  1
NH2        H2CO                   H          NH2CHO                                        1.000e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    280  3  1753 1  1
NH2        H2CO                   H          NH2CHO                                        2.600e-12 -2.100e+00  2.690e+01 2.00e+00 0.00e+00 logn  4     10    300  3  1753 2  1
NH2        H2CO                   H          NH2CHO                                        7.790e-15 -2.560e+00  4.880e+00 2.00e+00 0.00e+00 logn  4     10    300  3  1753 3  1
NH2        H2CO                   H          NH2CHO                                        8.350e-14  0.000e+00  1.928e+03 1.20e+00 0.00e+00 logn  4    110    350  3  1753 4  1
NH2        H2CO                   NH3        HCO                                           9.670e-17 -2.880e+00 -1.170e+01 1.20e+00 0.00e+00 logn  4     10    140  3  1754 1  1
NH2        H2CO                   NH3        HCO                                           4.210e-18  9.800e+00 -1.839e+03 1.20e+00 0.00e+00 logn  4    140    350  3  1754 2  1
C          C6H2                   H          C7H                                           7.400e-10  0.000e+00  0.000e+00 1.25e+00 0.00e+00 logn  4     10    280  3  1755 1  1
C          C6H2                   H          C7H                                           3.000e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  1755 2  2
C          C7H                    H          C8                                            2.000e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    280  3  1756 1  1
